user_id,movie_id,rating
102,760,1
541,82,3
135,265,3
224,126,3
650,496,4
113,299,5
2,279,4
470,1097,3
804,70,4
543,218,3
600,92,3
363,1099,2
7,627,3
587,355,3
442,742,3
416,70,5
450,54,4
782,259,1
901,20,1
942,99,5
668,231,2
13,223,5
590,244,3
690,118,4
328,176,5
773,1367,5
119,526,2
286,1288,4
436,1058,4
488,223,4
49,117,1
113,326,5
222,1078,2
682,651,4
526,875,3
537,64,3
846,520,5
455,934,3
303,324,3
367,441,3
804,133,3
934,617,4
160,922,5
864,204,5
603,183,4
194,174,4
458,744,4
883,176,4
336,585,3
171,262,4
419,197,5
279,969,3
322,514,4
819,258,2
178,313,5
705,226,3
156,661,4
430,12,4
760,162,3
393,756,4
418,304,4
145,472,3
178,495,4
498,23,4
193,1168,4
683,1280,3
790,386,2
181,1351,1
88,315,4
269,527,5
938,411,3
737,196,3
716,504,5
590,286,5
826,526,3
780,202,4
409,45,4
9,690,1
125,290,4
436,1053,4
643,94,4
21,323,2
394,672,3
13,49,4
899,228,3
904,155,4
200,88,4
458,474,4
705,298,5
436,1263,3
807,491,5
290,109,3
505,614,3
398,385,3
378,684,3
664,56,4
389,176,4
125,191,5
160,161,3
246,181,5
229,340,4
643,194,4
381,432,5
345,100,5
406,281,3
840,496,5
541,931,3
294,109,4
58,655,5
110,642,2
782,1216,2
85,606,4
690,428,1
159,832,3
44,163,4
401,748,3
393,1048,3
347,550,5
92,702,3
125,79,5
232,313,3
581,224,4
818,258,4
14,111,3
938,823,4
416,195,5
48,132,5
405,67,5
637,333,3
95,498,3
710,335,1
914,387,3
276,1210,2
94,1101,3
915,258,2
435,187,4
286,883,5
592,13,5
854,1047,1
798,1285,3
253,121,5
327,357,4
160,124,4
408,258,3
94,1119,4
94,318,5
848,174,5
501,257,4
425,445,3
150,268,5
378,193,4
481,479,4
880,1258,3
363,657,5
582,121,3
577,181,5
606,121,4
592,887,5
174,723,5
679,484,4
224,469,1
503,1475,5
747,1142,4
622,541,2
136,127,5
532,251,4
365,813,5
314,762,4
57,930,2
201,750,3
221,79,4
922,216,3
395,318,4
450,606,5
162,597,4
290,434,4
479,318,5
592,326,4
664,717,1
457,7,4
188,199,4
230,97,5
846,432,3
943,941,1
503,26,2
897,55,3
301,588,5
735,25,4
447,150,4
380,449,3
338,511,4
263,432,2
33,879,3
264,709,5
13,585,4
943,64,5
285,237,4
244,86,4
330,185,4
373,174,4
13,829,3
109,81,2
826,1091,3
838,223,3
325,435,3
642,68,3
387,241,1
606,313,5
158,190,5
56,578,3
802,302,4
287,235,4
774,357,2
113,979,5
318,732,5
262,216,3
21,218,4
445,313,2
59,97,5
239,632,5
109,295,4
70,404,4
5,367,3
342,408,5
639,216,3
150,124,2
617,496,1
459,619,4
756,235,3
237,98,4
747,98,5
99,331,3
174,1262,5
90,1039,5
308,661,4
593,56,5
43,133,4
65,73,4
94,703,3
725,322,4
122,715,5
484,472,4
155,323,2
844,588,4
316,673,2
216,4,5
821,213,5
595,1165,1
818,875,1
262,283,3
842,302,5
435,100,3
854,32,4
172,580,4
458,387,4
514,114,5
63,222,3
447,411,2
543,272,3
592,89,4
863,1679,3
552,147,3
642,931,4
798,417,3
405,1423,1
136,56,4
286,818,2
752,344,4
643,147,3
145,226,1
222,763,3
457,210,5
653,183,3
796,974,3
660,742,2
650,739,2
122,214,2
363,155,2
537,349,1
796,514,3
452,371,3
896,228,5
178,332,3
530,172,4
815,54,3
151,638,5
10,195,4
640,169,5
59,393,2
764,2,3
913,64,5
763,70,5
454,692,5
623,603,4
424,115,1
493,188,5
201,770,3
506,82,5
607,56,5
263,921,3
95,462,4
87,996,3
133,271,5
500,412,1
290,88,4
333,300,4
655,187,5
780,4,3
326,530,5
456,432,4
834,148,4
833,336,2
763,527,3
747,156,3
11,230,4
707,952,3
125,785,3
116,840,1
301,402,2
561,241,2
224,222,4
84,222,4
64,141,4
472,231,5
270,471,5
292,169,5
889,69,3
145,1011,5
826,1228,3
208,781,3
606,148,3
901,35,4
716,969,4
796,603,4
883,113,4
409,87,3
217,391,4
682,2,3
110,384,2
831,294,4
837,328,4
532,227,4
147,304,5
653,566,5
249,1011,5
634,676,4
249,156,5
407,227,2
918,972,5
416,328,5
712,1036,5
851,1013,2
24,258,4
905,345,4
332,288,5
630,31,2
936,1368,5
181,327,3
382,23,5
890,142,3
213,117,4
614,100,5
506,258,4
666,96,3
327,805,4
223,333,4
887,218,5
365,277,4
487,194,5
407,710,4
92,250,4
208,202,4
354,66,2
189,934,2
487,727,3
198,118,2
313,232,3
747,333,4
654,276,1
777,652,5
733,405,2
301,607,4
823,58,5
194,87,4
870,197,5
393,497,4
339,1030,1
256,274,5
107,271,2
727,779,2
49,1070,3
380,1101,4
172,582,4
721,300,5
128,319,5
497,173,5
838,286,4
280,69,4
334,712,3
174,29,2
359,1,4
308,235,3
527,651,5
374,241,5
276,1253,1
503,66,3
538,381,3
551,117,5
663,676,3
224,86,3
187,423,4
449,106,3
389,211,4
891,107,5
305,251,5
936,282,2
566,182,4
151,163,4
286,707,5
896,179,2
200,478,5
548,458,3
405,1545,2
714,3,5
374,924,5
405,1503,1
254,554,3
345,772,4
617,294,1
806,131,4
268,147,4
173,322,4
766,205,5
472,748,5
226,652,3
782,935,2
180,318,5
235,524,5
468,273,2
694,521,3
727,1188,2
919,462,3
919,976,2
429,39,3
595,368,1
500,237,3
465,180,3
554,756,3
429,211,5
295,381,5
758,154,5
299,222,2
181,299,1
75,147,3
230,202,4
618,720,3
319,689,3
932,550,2
222,111,3
222,2,3
43,892,3
85,519,4
563,181,4
383,604,5
901,210,4
889,607,4
419,1,4
95,471,5
854,925,2
936,864,4
66,282,3
110,54,4
905,871,2
435,68,4
343,727,4
604,164,4
514,659,3
942,259,4
536,234,4
92,1023,2
749,154,5
200,121,5
442,979,3
222,422,2
390,126,5
942,479,4
943,111,4
653,455,3
819,303,4
422,222,4
312,408,4
540,471,4
177,60,4
768,744,3
711,186,3
835,610,5
60,133,4
767,180,5
524,604,4
270,90,5
7,191,5
59,51,5
363,895,3
871,876,3
543,153,3
715,202,5
450,399,4
159,872,1
303,168,5
279,712,5
655,1281,3
293,729,2
711,485,4
11,428,4
717,100,4
311,136,5
497,450,2
454,610,3
889,919,5
296,480,5
870,1221,3
392,244,3
314,126,2
533,879,3
868,139,1
417,73,3
18,174,4
92,663,4
262,1278,4
184,1160,5
457,181,4
405,1159,1
402,273,4
693,382,4
932,516,5
642,452,1
17,117,3
452,179,5
406,191,5
465,109,3
506,423,5
330,963,5
592,689,2
931,1152,4
943,943,5
329,705,3
200,56,4
768,1014,2
561,507,4
438,15,4
246,95,3
416,73,3
805,595,3
894,280,3
798,878,4
291,924,4
883,1009,4
805,371,1
867,650,5
593,762,4
648,318,3
724,268,4
528,678,3
437,226,1
913,176,5
235,496,4
889,125,4
682,265,3
57,763,5
275,630,3
786,228,4
857,259,4
342,508,3
704,316,4
655,523,3
87,209,5
472,895,4
416,624,3
5,241,1
497,771,4
140,289,4
122,86,5
503,823,2
60,208,5
507,306,5
208,524,4
796,143,5
379,393,4
822,101,2
709,181,4
410,873,4
102,218,3
741,699,4
327,258,1
717,222,4
538,88,2
766,448,3
480,175,3
712,465,4
883,1021,5
405,1167,1
23,518,5
791,289,4
405,653,1
694,228,4
716,520,4
765,522,5
655,248,2
806,128,3
321,491,3
472,132,5
620,379,4
279,173,5
6,14,5
177,271,2
408,748,5
190,742,3
10,98,4
479,632,5
23,7,4
943,193,4
409,526,3
694,176,5
400,286,4
862,172,5
406,11,4
655,375,2
98,25,5
711,255,4
498,268,2
322,188,3
814,675,3
18,15,4
763,176,4
666,331,4
267,732,4
489,288,4
342,950,2
654,381,3
535,629,4
290,172,5
732,269,5
119,916,1
21,452,4
178,164,3
881,831,2
7,196,5
694,423,5
429,356,3
198,651,4
244,3,5
577,768,3
189,1401,4
294,520,5
73,153,3
65,526,4
407,226,3
894,1089,2
825,870,3
738,202,4
18,953,3
253,300,4
747,432,5
588,110,3
732,875,1
937,326,1
218,410,3
7,526,5
736,293,4
872,282,5
707,1107,3
201,181,2
393,836,4
924,196,4
927,288,5
320,176,4
487,455,2
735,127,4
707,792,4
234,549,3
456,273,3
194,153,3
283,186,5
474,188,5
354,863,3
932,646,4
603,157,1
262,959,2
7,666,4
561,432,5
268,747,3
374,925,3
355,681,4
72,318,5
718,744,3
788,200,4
99,11,5
595,929,2
730,300,3
15,291,3
52,741,4
833,1118,3
87,1177,1
766,496,5
735,242,5
642,1133,3
246,739,2
606,236,3
715,128,3
213,924,4
655,806,3
286,413,3
843,434,4
197,231,3
338,269,4
223,1291,3
63,300,4
643,4,4
605,288,5
224,11,3
758,686,3
846,521,3
796,487,5
790,22,5
383,483,5
479,692,3
570,243,1
748,517,3
807,380,4
472,1469,4
261,410,5
622,111,4
679,132,4
109,356,4
89,236,5
13,670,3
406,561,3
269,197,5
276,853,5
850,174,5
497,56,4
49,1017,3
711,83,5
553,527,3
476,734,4
593,158,3
347,222,4
459,50,4
399,755,2
417,367,2
184,217,3
233,647,5
59,382,4
368,561,2
504,546,4
724,887,3
95,892,3
405,1585,1
698,968,1
655,543,3
410,272,4
383,81,4
37,183,4
917,255,3
805,168,5
326,1126,2
601,9,4
123,192,5
151,505,5
437,482,5
188,191,3
90,1196,4
409,300,3
236,546,4
800,1,4
766,559,4
503,98,5
46,125,4
246,11,4
488,180,2
551,672,1
405,568,4
311,623,2
18,166,4
130,427,5
360,286,5
898,689,3
104,276,4
457,388,2
871,307,3
846,487,4
210,631,5
532,554,4
239,498,4
500,1111,4
214,13,3
660,83,3
535,955,3
619,53,2
92,225,3
880,284,4
222,1220,4
472,780,4
760,204,4
128,159,4
119,294,1
280,1133,3
378,1053,3
90,699,4
692,1023,2
7,461,4
903,595,2
417,638,4
363,1495,5
843,446,3
295,1028,5
200,1217,4
430,234,4
560,1265,3
236,521,3
586,181,4
279,56,4
870,223,4
932,1139,2
144,393,4
198,323,2
450,214,1
670,222,4
665,156,5
393,636,3
293,1,2
301,447,4
537,428,4
316,487,3
671,258,5
474,218,4
447,742,3
881,105,3
682,232,3
293,506,5
288,294,2
907,88,5
459,676,3
847,499,4
606,111,4
488,434,4
896,744,3
180,181,2
313,135,5
387,215,2
896,1011,2
97,189,4
618,238,1
293,163,4
931,347,4
479,328,4
561,849,2
271,98,5
888,191,5
244,833,3
399,393,4
588,275,3
262,332,3
270,1009,5
868,207,3
721,209,3
416,712,4
342,655,4
158,636,4
389,404,5
831,273,3
502,288,5
864,65,3
214,248,4
883,796,3
203,458,3
757,207,2
902,250,4
543,529,4
561,458,4
532,210,5
440,272,5
303,239,3
407,785,3
653,160,3
552,25,3
916,143,3
833,188,4
295,451,4
747,302,5
752,621,1
506,208,4
32,111,3
456,544,3
655,1149,3
554,597,4
160,430,5
499,519,3
498,649,3
718,274,3
476,792,4
654,825,3
463,539,1
330,286,5
354,9,3
381,771,2
454,485,4
559,69,5
349,546,3
621,313,5
872,294,3
151,506,4
586,250,3
389,467,3
505,174,4
406,425,3
92,291,4
269,315,4
780,28,5
95,507,4
871,1119,3
871,1430,3
537,11,3
13,817,1
772,1025,3
37,222,3
18,209,4
85,45,3
323,292,4
617,672,3
562,181,3
707,778,3
915,896,2
766,188,4
58,213,5
697,1047,3
455,405,3
31,811,4
291,385,4
901,378,5
916,1009,5
697,343,4
207,322,3
648,249,3
387,550,2
774,1110,1
456,367,3
731,845,2
49,56,5
788,82,3
85,196,4
49,7,4
102,1052,2
385,47,4
913,729,3
592,149,4
279,482,4
738,269,2
399,12,3
470,360,2
429,1101,5
493,742,3
104,411,1
295,109,4
749,298,4
195,235,3
542,411,4
500,62,3
524,65,4
59,68,2
249,479,5
13,824,3
280,1168,5
11,430,3
528,422,2
23,603,4
886,636,3
109,25,4
91,31,5
933,523,4
593,580,1
625,486,3
144,31,3
886,227,3
796,778,4
65,392,5
246,69,3
899,194,5
450,232,4
158,233,3
271,470,3
523,1195,5
784,269,5
104,310,2
373,390,3
723,289,2
840,186,4
552,455,3
1,201,3
804,69,4
23,133,4
174,215,5
796,161,5
825,544,3
60,95,4
94,1028,2
165,69,3
347,735,2
892,729,4
472,71,2
379,395,2
244,135,4
102,294,2
214,114,4
342,846,2
751,332,3
840,163,4
591,655,4
686,357,5
532,591,5
450,22,5
325,480,4
774,150,1
346,187,3
778,7,4
588,625,3
347,65,2
425,230,4
405,1576,1
87,791,2
188,5,4
109,410,1
627,62,4
132,521,4
804,91,4
268,1413,2
62,1009,4
268,194,4
301,210,4
178,58,5
454,252,2
497,248,4
700,28,3
195,771,2
327,466,3
328,684,5
211,1025,3
303,262,5
269,9,4
290,95,4
344,926,2
70,993,3
523,204,5
223,286,1
311,356,4
99,363,4
43,473,3
458,521,4
371,202,5
174,21,1
694,1020,4
805,191,4
407,1160,1
907,825,3
329,137,5
391,9,5
537,221,3
363,1073,4
542,1059,4
879,237,4
804,432,3
58,124,5
289,7,4
712,40,5
230,628,3
622,143,4
734,213,5
4,264,3
181,1287,1
7,602,3
537,135,5
504,291,4
67,117,5
56,122,2
220,269,5
484,22,5
906,823,3
191,288,3
881,409,4
130,128,4
659,319,3
249,427,5
340,584,3
407,286,4
198,174,5
343,98,5
758,1098,5
506,1219,2
543,179,4
671,1303,3
65,435,4
487,921,5
815,200,5
374,210,4
450,259,3
912,418,4
151,703,4
749,178,4
354,631,4
305,239,3
141,249,2
577,409,5
683,303,3
25,568,4
399,576,3
897,705,3
293,646,3
201,637,3
742,321,3
495,433,4
198,198,4
505,97,4
707,865,5
486,1514,4
94,286,4
788,589,5
846,97,4
365,742,3
244,609,3
387,227,4
896,1112,3
766,659,3
748,175,5
721,809,1
405,437,1
757,549,5
165,156,3
827,268,4
768,628,3
864,181,5
565,638,4
4,300,5
318,763,3
405,59,1
505,161,3
688,349,5
551,1169,4
369,751,4
85,498,4
545,380,3
518,273,5
10,527,4
342,965,4
156,124,3
194,1409,2
294,1134,3
796,1001,2
79,124,5
450,673,3
299,481,3
565,923,4
201,665,2
729,901,1
20,597,3
442,7,4
903,1132,3
218,431,3
452,290,2
482,881,3
92,925,3
194,54,3
314,36,2
493,405,2
145,1132,3
102,650,3
38,432,1
876,238,4
265,282,5
797,720,2
655,1053,1
642,78,3
119,755,1
889,869,3
798,222,3
652,301,1
344,64,5
734,742,4
280,82,2
109,1060,4
846,392,2
487,22,5
496,268,4
200,483,5
660,227,2
474,492,4
406,235,4
592,234,5
497,629,2
291,672,3
474,490,5
456,191,3
554,82,4
451,1392,1
643,98,3
864,127,4
586,79,4
830,501,3
72,81,3
603,273,1
709,5,4
363,183,4
671,385,5
81,475,5
221,231,4
507,271,5
655,927,3
447,201,2
479,403,3
385,568,3
151,747,3
504,400,3
506,12,5
852,260,3
236,148,4
286,11,5
409,285,4
833,381,4
266,676,3
332,354,5
251,222,4
463,362,1
393,366,4
453,412,2
709,2,4
208,211,5
59,149,4
929,127,5
78,289,4
407,209,5
249,4,4
663,864,3
201,228,3
465,98,4
130,117,5
679,249,3
835,162,5
569,237,4
373,655,5
648,674,3
271,9,4
589,340,1
398,479,4
742,13,4
349,412,1
655,315,4
515,269,2
811,307,4
389,371,4
655,746,3
393,939,4
691,631,4
577,1,5
648,403,4
265,288,4
240,313,5
660,204,3
385,629,2
312,510,5
619,127,4
324,879,4
830,181,5
897,205,3
753,185,3
847,25,3
497,1041,3
310,832,1
826,554,4
548,13,1
479,489,5
504,479,4
561,710,4
357,117,5
56,373,4
458,124,4
301,527,4
156,655,3
425,515,3
389,715,3
297,267,3
303,525,5
479,204,4
268,405,2
102,66,3
846,229,3
371,435,3
805,412,3
274,220,4
281,538,4
359,50,5
803,300,3
606,816,2
301,168,4
181,818,1
477,294,4
655,52,3
43,88,5
806,144,5
276,156,5
610,210,3
299,264,2
286,1286,5
496,1229,1
90,154,5
896,411,2
128,71,4
347,455,2
527,181,4
526,328,2
21,370,1
256,51,4
409,923,5
249,53,4
929,209,3
128,117,5
222,537,4
846,436,4
298,213,3
215,421,4
467,919,2
456,232,2
130,366,5
267,546,3
405,197,4
643,504,4
588,326,4
606,926,3
711,116,5
543,8,4
311,135,4
497,724,5
279,66,2
882,131,4
653,168,3
22,840,4
452,185,5
846,228,5
457,367,4
344,8,5
407,229,3
15,925,2
707,1642,5
148,194,5
94,92,4
933,367,4
336,26,5
456,427,4
810,333,5
275,228,4
393,890,1
267,217,4
655,164,2
640,134,5
796,91,2
450,356,4
409,14,5
749,1041,4
90,220,4
680,20,4
523,269,5
184,254,2
573,69,4
426,196,4
498,483,3
327,849,2
929,135,5
267,293,4
13,436,2
592,204,5
764,596,3
457,1029,3
43,298,4
751,83,5
360,845,3
308,197,3
256,96,5
847,168,4
388,742,5
416,92,3
885,91,3
370,493,5
269,423,4
38,916,5
870,194,3
387,248,4
455,523,4
312,618,5
315,183,3
652,257,2
503,381,5
425,241,2
429,93,4
104,270,4
311,41,3
293,210,3
671,566,4
265,688,2
759,328,5
195,582,4
449,70,4
3,307,3
393,65,2
62,78,2
916,636,3
514,173,5
497,420,3
379,704,3
780,208,3
864,465,3
890,102,3
741,682,3
457,9,5
500,387,2
886,781,4
345,301,4
15,866,4
301,73,4
666,154,3
509,343,3
429,128,3
750,358,3
788,402,3
907,71,5
844,471,3
330,82,4
498,174,3
892,157,5
632,69,4
211,596,3
399,401,3
267,174,5
405,684,3
256,1090,2
537,423,2
468,1,5
788,177,3
526,678,1
320,252,2
493,180,4
682,92,5
60,592,4
320,294,4
262,58,3
730,273,2
417,1028,3
627,228,4
144,528,4
533,161,4
148,596,5
409,166,4
200,449,5
766,584,3
239,305,4
13,452,3
389,514,5
745,603,4
423,125,2
201,886,1
21,7,5
81,824,3
303,425,4
811,294,4
804,99,4
189,520,5
843,181,3
708,678,2
10,186,4
194,710,3
326,175,1
514,190,5
805,210,3
275,202,3
504,100,5
746,281,3
94,31,4
449,544,3
192,255,2
792,118,2
693,419,2
411,1197,4
417,191,5
581,936,3
345,702,4
332,322,4
621,79,5
271,200,5
284,687,3
429,182,4
1,50,5
735,676,3
234,265,3
767,505,4
405,12,5
363,65,4
542,56,5
830,820,1
934,202,5
452,82,3
889,71,3
325,656,4
186,295,2
42,369,4
173,881,3
175,127,5
71,154,3
207,866,3
712,627,4
543,730,3
501,546,4
588,230,1
870,48,4
360,531,4
83,862,4
303,790,4
297,198,3
13,8,4
562,127,5
632,633,4
151,1074,2
942,520,5
916,134,5
860,311,4
358,638,3
535,505,4
76,203,4
592,1022,5
790,172,4
292,2,4
734,283,5
13,637,2
476,201,4
500,215,1
361,23,5
90,945,5
213,568,4
688,359,5
405,70,3
663,1048,4
919,535,3
880,392,3
892,129,3
213,100,5
893,724,3
315,673,4
880,300,3
660,307,3
747,1203,5
498,919,4
804,1489,3
749,25,4
351,322,5
593,1221,3
379,79,5
123,707,5
472,546,4
416,693,3
263,646,5
293,412,1
342,606,5
707,766,3
792,7,4
483,290,3
9,298,5
1,104,1
758,302,5
130,808,5
639,371,1
405,1550,3
162,50,5
405,1425,1
398,953,3
845,310,4
930,535,4
156,346,3
894,753,5
749,196,4
595,255,3
573,50,4
735,298,4
592,853,5
215,313,5
342,367,5
244,818,2
693,159,4
43,173,5
880,721,1
383,496,5
705,755,5
867,150,5
525,252,3
498,182,4
549,411,3
825,1034,4
201,708,4
83,4,2
92,223,5
697,742,3
627,510,4
664,494,5
838,87,4
367,185,5
232,268,4
365,288,5
13,299,3
308,1121,3
645,674,3
339,449,3
7,513,4
389,926,3
60,28,5
613,471,3
254,1470,2
200,462,4
88,311,5
64,156,4
593,65,3
756,423,3
903,156,5
207,42,4
276,307,4
868,238,4
399,1232,3
533,871,2
158,770,5
7,617,5
232,462,4
936,285,4
350,173,4
176,289,3
416,1426,5
69,268,5
555,129,4
281,690,5
387,223,5
1,48,5
197,802,4
380,208,2
627,241,4
506,855,4
145,413,3
49,1067,3
26,288,4
104,127,3
918,72,1
416,699,5
496,229,2
796,1039,4
846,200,4
18,739,3
892,849,2
524,161,4
506,195,4
711,568,3
389,79,4
843,1065,3
592,330,3
223,321,1
29,300,3
752,340,4
530,176,3
89,813,5
864,471,5
399,214,4
661,8,5
877,258,4
661,972,3
30,873,1
314,783,3
83,405,5
840,191,4
268,981,1
637,328,4
559,94,3
622,756,3
537,371,3
592,224,5
258,690,4
7,548,5
639,162,3
747,189,4
276,669,1
486,1202,4
201,1224,2
870,732,2
479,358,1
758,342,4
284,938,3
312,265,1
912,197,5
314,1518,4
862,79,5
577,826,4
54,268,5
637,124,3
562,141,4
727,378,3
222,738,3
181,1068,1
1,74,1
591,382,4
89,269,5
201,660,3
7,491,5
94,241,4
30,242,5
601,56,3
817,329,4
665,177,3
409,995,4
222,1440,3
378,1168,3
782,330,4
738,100,2
577,147,4
902,993,3
284,268,5
932,652,3
62,673,2
264,194,5
90,1048,4
639,135,4
936,919,5
416,223,5
532,234,5
110,288,4
7,610,5
201,475,4
932,183,4
453,257,3
154,874,3
719,520,5
181,1295,1
389,430,5
865,100,4
463,744,3
406,558,3
385,59,2
805,33,5
429,789,4
320,204,5
638,228,3
83,249,2
864,561,4
352,173,1
180,778,2
399,511,3
457,132,5
94,1007,4
201,607,4
655,185,4
292,607,4
334,176,3
572,124,5
501,324,4
837,25,3
125,49,3
279,290,4
898,319,5
315,234,3
932,168,5
457,14,4
18,966,2
405,660,2
509,338,3
826,71,5
561,430,3
236,1039,2
487,230,5
83,543,2
6,170,4
13,290,4
653,291,4
159,948,2
894,702,4
7,294,1
125,648,4
342,111,3
835,50,4
940,172,4
372,129,4
334,328,3
723,9,3
429,665,2
305,178,4
286,123,5
867,175,5
313,118,4
293,715,3
207,684,3
213,1012,3
660,56,1
201,466,4
145,826,2
493,201,5
798,121,5
694,195,4
594,126,3
790,173,3
883,715,5
128,405,4
852,568,4
541,376,3
305,272,3
864,132,5
543,70,4
119,410,1
869,151,5
248,484,2
8,79,4
682,685,3
416,137,3
11,97,4
70,206,3
682,226,3
447,157,4
324,285,4
279,709,4
551,833,3
454,257,4
249,100,5
66,288,4
650,642,3
840,971,4
938,1033,2
822,410,1
916,527,4
709,541,3
928,266,5
717,285,5
899,64,4
405,789,1
741,216,4
936,975,3
301,521,3
728,323,3
95,151,4
7,210,4
653,510,2
279,368,1
488,692,4
532,411,3
56,433,4
847,117,2
57,7,4
919,144,4
923,237,4
249,210,3
865,475,4
203,628,4
712,662,5
327,150,4
87,192,3
632,483,5
305,941,2
864,201,5
592,242,5
5,186,5
145,756,2
655,1407,2
535,1149,4
41,31,3
894,313,4
708,237,5
463,288,1
339,270,2
429,455,3
301,25,3
721,1393,3
162,826,3
373,135,1
312,154,4
567,234,3
429,972,4
709,218,4
483,199,3
379,238,5
749,139,4
146,272,5
758,77,3
373,465,4
883,222,3
821,993,4
425,200,4
405,662,1
911,451,2
276,759,1
315,288,3
548,258,4
267,484,5
900,117,2
541,877,1
385,276,3
334,494,4
312,372,3
454,519,2
711,99,3
821,56,5
897,622,3
843,636,4
524,1154,1
682,746,3
409,663,4
751,480,4
276,92,4
303,993,2
349,120,3
151,151,5
932,196,4
825,455,4
682,27,3
379,200,4
159,254,3
312,1126,4
567,205,3
398,239,3
805,101,2
385,811,4
436,721,3
489,258,5
500,319,4
943,468,2
39,272,2
409,855,4
301,684,3
401,210,4
255,273,2
22,2,2
682,284,4
843,218,2
650,168,4
235,196,3
629,423,5
664,528,5
321,462,4
741,815,3
491,1281,3
891,595,3
653,156,4
540,276,4
768,763,2
403,284,1
740,322,3
435,300,2
94,366,3
558,1068,2
553,515,5
198,182,4
429,140,1
393,257,4
655,28,3
280,33,3
415,323,2
379,496,5
555,480,4
343,483,5
717,405,3
532,739,5
282,319,4
647,326,3
58,813,5
371,179,3
504,612,4
618,77,3
274,762,5
678,1115,3
715,1188,2
585,18,2
705,241,4
294,111,4
535,286,2
243,435,4
749,485,4
908,205,3
18,45,5
937,14,4
561,673,3
716,82,5
188,202,2
201,440,2
387,318,3
807,1409,4
606,99,4
533,792,3
437,421,4
305,154,4
399,8,3
435,81,3
717,887,5
416,509,5
670,650,2
378,939,4
527,1333,3
42,404,5
315,642,5
151,845,4
96,127,5
378,972,4
413,321,3
234,111,3
503,190,5
381,607,4
671,581,2
405,779,1
429,1,3
269,56,5
84,1040,3
889,234,4
763,469,4
677,988,4
706,742,2
727,79,4
254,265,3
551,204,4
286,884,5
887,1496,4
130,682,4
253,83,4
435,768,3
459,879,4
655,381,3
665,56,5
174,56,5
52,919,5
336,1218,3
894,344,4
57,42,5
311,51,4
429,1209,3
398,447,2
933,88,3
455,193,4
606,969,5
875,269,4
543,59,4
545,82,4
896,473,2
344,89,5
94,739,2
633,177,3
145,274,3
195,751,4
647,70,3
393,566,3
524,100,5
26,323,2
307,239,3
97,197,3
620,444,3
938,546,3
68,118,2
872,815,4
43,271,3
846,660,3
399,98,4
758,388,3
388,111,3
782,749,4
7,208,5
310,845,5
474,436,3
435,164,2
738,234,4
56,450,3
23,418,4
757,252,3
256,22,5
504,420,3
425,207,2
213,25,4
332,117,4
64,1140,1
342,544,1
328,636,3
406,508,4
244,743,5
312,608,5
366,219,5
246,1218,3
144,61,3
230,223,5
358,896,4
588,1508,3
488,228,4
913,210,2
276,288,4
113,975,5
201,1192,3
474,471,3
592,678,2
659,187,5
363,774,4
455,252,3
524,191,4
326,514,3
254,403,3
592,472,1
315,31,3
503,402,3
474,127,5
567,491,3
275,176,4
716,172,4
523,211,4
684,435,3
652,300,4
715,183,3
594,14,4
916,216,4
374,89,2
488,168,4
815,181,5
806,111,3
551,552,3
387,214,5
115,462,4
293,468,2
546,930,5
130,939,4
22,4,5
193,307,4
181,741,1
455,321,2
43,588,4
325,186,4
835,313,5
621,123,4
524,55,2
545,215,3
537,318,4
416,476,5
922,127,3
194,403,2
474,525,4
324,293,4
547,311,2
893,976,1
535,508,5
60,286,5
225,427,5
234,488,4
63,287,3
262,369,2
468,13,4
884,640,1
343,663,5
210,926,2
900,130,1
782,1007,3
704,494,5
699,471,3
330,47,5
279,139,3
177,288,5
848,133,4
63,323,1
548,292,4
447,91,4
7,285,5
381,480,5
759,237,3
267,145,4
54,1012,2
532,316,4
883,331,3
931,845,3
927,7,3
239,9,5
234,1044,2
650,378,3
518,124,3
429,214,3
796,474,2
92,227,1
679,73,4
833,931,4
601,429,5
13,809,4
780,204,5
671,443,3
334,207,4
370,265,5
336,1041,2
657,301,3
650,571,3
425,346,5
196,238,4
35,680,4
782,269,3
381,77,2
618,416,4
870,715,3
661,515,5
881,121,5
387,403,3
64,693,3
60,604,4
521,520,3
335,328,3
31,1021,3
117,789,4
795,204,3
495,227,5
10,701,4
363,273,3
144,135,5
864,1425,2
316,199,3
830,588,5
380,1449,4
897,385,3
829,284,3
244,240,3
815,434,3
916,1042,3
586,405,5
62,138,1
416,1020,5
280,416,5
426,136,4
891,121,4
481,596,4
554,265,4
308,499,3
825,195,5
328,234,4
230,491,3
667,301,1
234,727,3
254,561,3
213,546,4
551,959,5
488,288,2
733,279,2
7,520,5
363,145,1
221,118,1
892,692,4
158,123,3
301,831,4
181,876,1
402,181,4
169,498,3
585,19,3
411,720,3
683,748,3
745,174,3
112,286,4
209,1086,4
445,268,1
1,35,1
524,195,2
85,501,3
286,72,4
430,1375,4
399,1543,3
267,597,3
210,302,5
450,655,4
49,121,1
795,433,4
805,271,3
102,671,3
551,288,4
199,294,1
457,304,4
488,286,1
611,342,3
11,597,2
825,252,5
63,250,5
167,1307,2
780,419,4
59,591,4
178,127,5
1,185,4
856,323,2
84,405,3
885,821,3
508,191,5
474,143,4
650,196,4
308,673,4
201,578,2
844,222,3
234,291,3
566,529,4
293,747,2
275,28,4
435,1268,5
465,868,2
902,423,4
397,479,4
